ability_id,dname,behavior,desc
6821,special_bonus_unique_wraith_king_5,[nan],
6822,special_bonus_unique_wraith_king_6,[nan],
7107,special_bonus_unique_wraith_king_7,[nan],
7108,special_bonus_unique_wraith_king_8,[nan],
6089,special_bonus_unique_kunkka,[nan],
6385,special_bonus_unique_kunkka_2,[nan],
6666,special_bonus_unique_kunkka_3,[nan],
6667,special_bonus_unique_kunkka_4,[nan],
7131,special_bonus_unique_kunkka_5,[nan],
6090,special_bonus_unique_dragon_knight,[nan],
6635,special_bonus_unique_dragon_knight_2,[nan],
7113,special_bonus_unique_dragon_knight_3,[nan],
7114,special_bonus_unique_dragon_knight_4,[nan],
7380,special_bonus_unique_dragon_knight_5,[nan],
7381,special_bonus_unique_dragon_knight_6,[nan],
6097,special_bonus_unique_invoker_1,[nan],
6098,special_bonus_unique_invoker_2,[nan],
6099,special_bonus_unique_invoker_3,[nan],
6656,special_bonus_unique_invoker_4,[nan],
6657,special_bonus_unique_invoker_5,[nan],
6811,special_bonus_unique_invoker_6,[nan],
7016,special_bonus_unique_invoker_7,[nan],
7017,special_bonus_unique_invoker_8,[nan],
7148,special_bonus_unique_invoker_9,[nan],
7390,special_bonus_unique_invoker_10,[nan],
6100,special_bonus_unique_abaddon,[nan],
6601,special_bonus_unique_abaddon_2,[nan],
6602,special_bonus_unique_abaddon_3,[nan],
7335,special_bonus_unique_abaddon_4,[nan],
7340,special_bonus_unique_abaddon_5,[nan],
6101,special_bonus_unique_alchemist,[nan],
6350,special_bonus_unique_alchemist_2,[nan],
6604,special_bonus_unique_alchemist_3,[nan],
7054,special_bonus_unique_alchemist_4,[nan],
7144,special_bonus_unique_alchemist_5,[nan],
6102,special_bonus_unique_axe,[nan],
6608,special_bonus_unique_axe_2,[nan],
6815,special_bonus_unique_axe_3,[nan],
6103,special_bonus_unique_beastmaster,[nan],
6517,special_bonus_unique_beastmaster_2,[nan],
6611,special_bonus_unique_beastmaster_3,[nan],
6612,special_bonus_unique_beastmaster_4,[nan],
6104,special_bonus_unique_clinkz_1,[nan],
6231,special_bonus_unique_clinkz_2,[nan],
6620,special_bonus_unique_clinkz_3,[nan],
6105,special_bonus_unique_juggernaut,[nan],
6662,special_bonus_unique_juggernaut_2,[nan],
7021,special_bonus_unique_juggernaut_3,[nan],
7394,special_bonus_unique_juggernaut_4,[nan],
6106,special_bonus_unique_winter_wyvern_1,[nan],
6297,special_bonus_unique_winter_wyvern_2,[nan],
6523,special_bonus_unique_winter_wyvern_3,[nan],
6994,special_bonus_unique_winter_wyvern_4,[nan],
6107,special_bonus_unique_terrorblade,[nan],
6942,special_bonus_unique_terrorblade_2,[nan],
6943,special_bonus_unique_terrorblade_3,[nan],
6180,special_bonus_unique_luna_1,[nan],
6127,special_bonus_unique_luna_2,[nan],
6682,special_bonus_unique_luna_3,[nan],
7047,special_bonus_unique_luna_4,[nan],
7055,special_bonus_unique_luna_5,[nan],
6128,special_bonus_unique_faceless_void,[nan],
6651,special_bonus_unique_faceless_void_2,[nan],
6807,special_bonus_unique_faceless_void_3,[nan],
7001,special_bonus_unique_faceless_void_4,[nan],
7388,special_bonus_unique_faceless_void_5,[nan],
6129,special_bonus_unique_night_stalker,[nan],
6704,special_bonus_unique_night_stalker_2,[nan],
6130,special_bonus_unique_nyx,[nan],
6399,special_bonus_unique_nyx_2,[nan],
6814,special_bonus_unique_nyx_3,[nan],
6200,special_bonus_unique_weaver_1,[nan],
6131,special_bonus_unique_weaver_2,[nan],
6988,special_bonus_unique_weaver_3,[nan],
6989,special_bonus_unique_weaver_4,[nan],
6990,special_bonus_unique_weaver_5,[nan],
6132,special_bonus_unique_ursa,[nan],
6973,special_bonus_unique_ursa_2,[nan],
6974,special_bonus_unique_ursa_3,[nan],
6975,special_bonus_unique_ursa_4,[nan],
6976,special_bonus_unique_ursa_5,[nan],
7133,special_bonus_unique_ursa_6,[nan],
6133,special_bonus_unique_chaos_knight,[nan],
6618,special_bonus_unique_chaos_knight_2,[nan],
6619,special_bonus_unique_chaos_knight_3,[nan],
6134,special_bonus_unique_lycan_1,[nan],
6140,special_bonus_unique_lycan_2,[nan],
6519,special_bonus_unique_lycan_3,[nan],
6684,special_bonus_unique_lycan_4,[nan],
6685,special_bonus_unique_lycan_5,[nan],
6144,special_bonus_unique_windranger,[nan],
6413,special_bonus_unique_windranger_2,[nan],
6562,special_bonus_unique_windranger_3,[nan],
6992,special_bonus_unique_windranger_4,[nan],
6993,special_bonus_unique_windranger_5,[nan],
7062,special_bonus_unique_windranger_6,[nan],
6146,special_bonus_unique_phantom_lancer,[nan],
6400,special_bonus_unique_phantom_lancer_2,[nan],
6849,special_bonus_unique_phantom_lancer_3,[nan],
6850,special_bonus_unique_phantom_lancer_4,[nan],
6147,special_bonus_unique_slark,[nan],
6892,special_bonus_unique_slark_2,[nan],
6893,special_bonus_unique_slark_3,[nan],
6894,special_bonus_unique_slark_4,[nan],
6148,special_bonus_unique_spectre,[nan],
6900,special_bonus_unique_spectre_2,[nan],
6901,special_bonus_unique_spectre_3,[nan],
6902,special_bonus_unique_spectre_4,[nan],
6903,special_bonus_unique_spectre_5,[nan],
6149,special_bonus_unique_spirit_breaker_1,[nan],
6296,special_bonus_unique_spirit_breaker_2,[nan],
6543,special_bonus_unique_spirit_breaker_3,[nan],
6167,special_bonus_unique_storm_spirit,[nan],
6906,special_bonus_unique_storm_spirit_2,[nan],
6907,special_bonus_unique_storm_spirit_3,[nan],
6908,special_bonus_unique_storm_spirit_4,[nan],
6916,special_bonus_unique_storm_spirit_5,[nan],
7936,special_bonus_unique_storm_spirit_6,[nan],
6151,special_bonus_unique_tidehunter,[nan],
6945,special_bonus_unique_tidehunter_2,[nan],
6946,special_bonus_unique_tidehunter_3,[nan],
6947,special_bonus_unique_tidehunter_4,[nan],
6152,special_bonus_unique_tinker,[nan],
6952,special_bonus_unique_tinker_2,[nan],
6953,special_bonus_unique_tinker_3,[nan],
6153,special_bonus_unique_tiny,[nan],
6932,special_bonus_unique_tiny_2,[nan],
6933,special_bonus_unique_tiny_3,[nan],
6934,special_bonus_unique_tiny_4,[nan],
7005,special_bonus_unique_tiny_5,[nan],
6154,special_bonus_unique_troll_warlord,[nan],
6958,special_bonus_unique_troll_warlord_2,[nan],
6959,special_bonus_unique_troll_warlord_3,[nan],
6960,special_bonus_unique_troll_warlord_4,[nan],
6155,special_bonus_unique_undying,[nan],
6420,special_bonus_unique_undying_2,[nan],
6546,special_bonus_unique_undying_3,[nan],
6971,special_bonus_unique_undying_4,[nan],
6972,special_bonus_unique_undying_5,[nan],
6156,special_bonus_unique_viper_1,[nan],
6165,special_bonus_unique_viper_2,[nan],
6819,special_bonus_unique_viper_3,[nan],
6820,special_bonus_unique_viper_4,[nan],
6157,special_bonus_unique_zeus,[nan],
6501,special_bonus_unique_zeus_2,[nan],
6518,special_bonus_unique_zeus_3,[nan],
6171,special_bonus_unique_elder_titan,[nan],
6378,special_bonus_unique_elder_titan_2,[nan],
6720,special_bonus_unique_elder_titan_3,[nan],
7350,special_bonus_unique_elder_titan_4,[nan],
6172,special_bonus_unique_ember_spirit_1,[nan],
6176,special_bonus_unique_ember_spirit_2,[nan],
6647,special_bonus_unique_ember_spirit_3,[nan],
7050,special_bonus_unique_ember_spirit_4,[nan],
7051,special_bonus_unique_ember_spirit_5,[nan],
6173,special_bonus_unique_lifestealer,[nan],
6676,special_bonus_unique_lifestealer_2,[nan],
7012,special_bonus_unique_lifestealer_3,[nan],
6677,special_bonus_reincarnation_200,[nan],
7385,special_bonus_reincarnation_250,[nan],
6174,special_bonus_unique_lion,[nan],
6389,special_bonus_unique_lion_2,[nan],
6600,special_bonus_unique_lion_3,[nan],
6678,special_bonus_unique_lion_4,[nan],
6181,special_bonus_unique_skywrath,[nan],
6884,special_bonus_unique_skywrath_2,[nan],
6885,special_bonus_unique_skywrath_3,[nan],
6886,special_bonus_unique_skywrath_4,[nan],
6921,special_bonus_unique_skywrath_5,[nan],
6182,special_bonus_unique_medusa,[nan],
6392,special_bonus_unique_medusa_2,[nan],
6687,special_bonus_unique_medusa_3,[nan],
6803,special_bonus_unique_medusa_4,[nan],
7389,special_bonus_unique_medusa_5,[nan],
6183,special_bonus_unique_ogre_magi,[nan],
6707,special_bonus_unique_ogre_magi_2,[nan],
7030,special_bonus_unique_ogre_magi_3,[nan],
6184,special_bonus_unique_silencer,[nan],
6878,special_bonus_unique_silencer_2,[nan],
6879,special_bonus_unique_silencer_3,[nan],
6880,special_bonus_unique_silencer_4,[nan],
7048,special_bonus_unique_silencer_5,[nan],
6191,special_bonus_unique_death_prophet,[nan],
6367,special_bonus_unique_death_prophet_2,[nan],
6628,special_bonus_unique_death_prophet_3,[nan],
6805,special_bonus_unique_death_prophet_4,[nan],
6192,special_bonus_unique_phantom_assassin,[nan],
6847,special_bonus_unique_phantom_assassin_2,[nan],
6848,special_bonus_unique_phantom_assassin_3,[nan],
6330,special_bonus_unique_riki_1,[nan],
6193,special_bonus_unique_riki_2,[nan],
6865,special_bonus_unique_riki_3,[nan],
6866,special_bonus_unique_riki_4,[nan],
6867,special_bonus_unique_riki_5,[nan],
6194,special_bonus_unique_tusk,[nan],
6411,special_bonus_unique_tusk_2,[nan],
6961,special_bonus_unique_tusk_3,[nan],
6962,special_bonus_unique_tusk_4,[nan],
6963,special_bonus_unique_tusk_5,[nan],
6305,special_bonus_unique_sniper_1,[nan],
6198,special_bonus_unique_sniper_2,[nan],
6896,special_bonus_unique_sniper_3,[nan],
6897,special_bonus_unique_sniper_4,[nan],
7396,special_bonus_unique_sniper_5,[nan],
6199,special_bonus_unique_magnus,[nan],
6390,special_bonus_unique_magnus_2,[nan],
6507,special_bonus_unique_magnus_3,[nan],
6690,special_bonus_unique_magnus_4,[nan],
6691,special_bonus_unique_magnus_5,[nan],
6202,special_bonus_unique_drow_ranger_1,[nan],
6209,special_bonus_unique_drow_ranger_2,[nan],
6280,special_bonus_unique_drow_ranger_3,[nan],
6634,special_bonus_unique_drow_ranger_4,[nan],
6203,special_bonus_unique_earth_spirit,[nan],
6514,special_bonus_unique_earth_spirit_2,[nan],
6640,special_bonus_unique_earth_spirit_3,[nan],
6204,special_bonus_unique_huskar,[nan],
6380,special_bonus_unique_huskar_2,[nan],
6655,special_bonus_unique_huskar_3,[nan],
7140,special_bonus_unique_huskar_4,[nan],
7143,special_bonus_unique_huskar_5,[nan],
6205,special_bonus_unique_naga_siren,[nan],
6398,special_bonus_unique_naga_siren_2,[nan],
6701,special_bonus_unique_naga_siren_3,[nan],
7029,special_bonus_unique_naga_siren_4,[nan],
6206,special_bonus_unique_oracle,[nan],
6540,special_bonus_unique_oracle_2,[nan],
6710,special_bonus_unique_oracle_3,[nan],
6970,special_bonus_unique_oracle_4,[nan],
6207,special_bonus_unique_sand_king,[nan],
6409,special_bonus_unique_sand_king_2,[nan],
6530,special_bonus_unique_sand_king_3,[nan],
6872,special_bonus_unique_sand_king_4,[nan],
6208,special_bonus_unique_shadow_demon_1,[nan],
6293,special_bonus_unique_shadow_demon_2,[nan],
6542,special_bonus_unique_shadow_demon_3,[nan],
6873,special_bonus_unique_shadow_demon_4,[nan],
7002,special_bonus_unique_shadow_demon_5,[nan],
7061,special_bonus_unique_shadow_demon_6,[nan],
7118,special_bonus_unique_shadow_demon_7,[nan],
6211,special_bonus_unique_slardar,[nan],
6889,special_bonus_unique_slardar_2,[nan],
6890,special_bonus_unique_slardar_3,[nan],
6212,special_bonus_unique_lina_1,[nan],
6313,special_bonus_unique_lina_2,[nan],
6388,special_bonus_unique_lina_3,[nan],
6509,special_bonus_unique_lina_4,[nan],
6214,special_bonus_unique_ancient_apparition_1,[nan],
6291,special_bonus_unique_ancient_apparition_2,[nan],
6352,special_bonus_unique_ancient_apparition_3,[nan],
6534,special_bonus_unique_ancient_apparition_4,[nan],
6810,special_bonus_unique_ancient_apparition_5,[nan],
7106,special_bonus_unique_ancient_apparition_6,[nan],
6215,special_bonus_unique_disruptor,[nan],
6368,special_bonus_unique_disruptor_2,[nan],
6536,special_bonus_unique_disruptor_3,[nan],
6630,special_bonus_unique_disruptor_4,[nan],
6812,special_bonus_unique_disruptor_5,[nan],
6216,special_bonus_unique_gyrocopter_1,[nan],
6312,special_bonus_unique_gyrocopter_2,[nan],
6652,special_bonus_unique_gyrocopter_3,[nan],
6653,special_bonus_unique_gyrocopter_4,[nan],
6654,special_bonus_unique_gyrocopter_5,[nan],
7141,special_bonus_unique_gyrocopter_6,[nan],
6241,special_bonus_unique_outworld_devourer,[nan],
6711,special_bonus_unique_outworld_devourer_2,[nan],
6712,special_bonus_unique_outworld_devourer_3,[nan],
7375,special_bonus_unique_outworld_devourer_4,[nan],
6217,special_bonus_unique_keeper_of_the_light,[nan],
6527,special_bonus_unique_keeper_of_the_light_2,[nan],
6665,special_bonus_unique_keeper_of_the_light_3,[nan],
7398,special_bonus_unique_keeper_of_the_light_4,[nan],
6218,special_bonus_unique_legion_commander,[nan],
6449,special_bonus_unique_legion_commander_2,[nan],
6526,special_bonus_unique_legion_commander_3,[nan],
6671,special_bonus_unique_legion_commander_4,[nan],
7395,special_bonus_unique_legion_commander_5,[nan],
6219,special_bonus_unique_puck,[nan],
6402,special_bonus_unique_puck_2,[nan],
6855,special_bonus_unique_puck_3,[nan],
7057,special_bonus_unique_puck_4,[nan],
6220,special_bonus_unique_pugna_1,[nan],
6238,special_bonus_unique_pugna_2,[nan],
6403,special_bonus_unique_pugna_3,[nan],
6448,special_bonus_unique_pugna_4,[nan],
6541,special_bonus_unique_pugna_5,[nan],
6859,special_bonus_unique_pugna_6,[nan],
6223,special_bonus_unique_timbersaw,[nan],
6948,special_bonus_unique_timbersaw_2,[nan],
6949,special_bonus_unique_timbersaw_3,[nan],
6230,special_bonus_unique_bloodseeker,[nan],
6356,special_bonus_unique_bloodseeker_2,[nan],
6357,special_bonus_unique_bloodseeker_3,[nan],
6809,special_bonus_unique_bloodseeker_4,[nan],
6257,special_bonus_unique_broodmother_1,[nan],
6258,special_bonus_unique_broodmother_2,[nan],
6361,special_bonus_unique_broodmother_3,[nan],
6362,special_bonus_unique_broodmother_4,[nan],
6259,special_bonus_unique_chen_1,[nan],
6260,special_bonus_unique_chen_2,[nan],
6363,special_bonus_unique_chen_3,[nan],
6535,special_bonus_unique_chen_4,[nan],
6261,special_bonus_unique_lone_druid_1,[nan],
6262,special_bonus_unique_lone_druid_2,[nan],
6263,special_bonus_unique_lone_druid_3,[nan],
6268,special_bonus_unique_lone_druid_4,[nan],
6508,special_bonus_unique_lone_druid_5,[nan],
6679,special_bonus_unique_lone_druid_6,[nan],
6680,special_bonus_unique_lone_druid_7,[nan],
6806,special_bonus_unique_lone_druid_8,[nan],
6265,special_bonus_unique_wisp,[nan],
7036,special_bonus_unique_lone_druid_9,[nan],
7382,special_bonus_unique_lone_druid_10,[nan],
6537,special_bonus_unique_wisp_2,[nan],
6659,special_bonus_unique_wisp_3,[nan],
6808,special_bonus_unique_wisp_4,[nan],
6924,special_bonus_unique_wisp_5,[nan],
7070,special_bonus_unique_wisp_6,[nan],
6282,special_bonus_unique_techies,[nan],
6552,special_bonus_unique_techies_2,[nan],
6997,special_bonus_unique_techies_3,[nan],
6998,special_bonus_unique_techies_4,[nan],
6287,special_bonus_unique_arc_warden,[nan],
6354,special_bonus_unique_arc_warden_2,[nan],
7104,special_bonus_unique_arc_warden_3,[nan],
7105,special_bonus_unique_arc_warden_4,[nan],
7120,special_bonus_unique_arc_warden_5,[nan],
6288,special_bonus_unique_meepo,[nan],
6689,special_bonus_unique_meepo_2,[nan],
7027,special_bonus_unique_meepo_3,[nan],
7102,special_bonus_unique_meepo_4,[nan],
6303,special_bonus_unique_monkey_king,[nan],
6421,special_bonus_unique_monkey_king_2,[nan],
6696,special_bonus_unique_monkey_king_3,[nan],
6697,special_bonus_unique_monkey_king_4,[nan],
7024,special_bonus_unique_monkey_king_5,[nan],
7025,special_bonus_unique_monkey_king_6,[nan],
7038,special_bonus_unique_monkey_king_7,[nan],
6463,special_bonus_unique_pangolier_2,[nan],
9060,special_bonus_unique_pangolier_3,[nan],
9061,special_bonus_unique_pangolier_4,[nan],
9062,special_bonus_unique_pangolier_5,[nan],
9135,special_bonus_unique_pangolier_6,[nan],
9391,special_bonus_unique_pangolier_7,[nan],
6464,special_bonus_unique_dark_willow_1,[nan],
6465,special_bonus_unique_dark_willow_2,[nan],
8001,special_bonus_unique_grimstroke_1,[nan],
8002,special_bonus_unique_grimstroke_2,[nan],
8003,special_bonus_unique_grimstroke_3,[nan],
8004,special_bonus_unique_grimstroke_4,[nan],
6251,generic_hidden,"['Hidden', None]",
82,bear_empty1,"['Passive', None]",
83,bear_empty2,"['Passive', None]",
7816,consumable_hidden,"['Hidden', None, None]",
7804,seasonal_throw_snowball,"['Unit Target', None, None]",Throw a snowball at an ally or enemy.
7806,seasonal_summon_snowman,"['Point Target', None, None]",Summons a jolly snowman.
7807,seasonal_decorate_tree,"['Unit Target', None, None]",Give any tree a delightfully seasonal touch.
7809,seasonal_festive_firework,"[None, 'Point Target', None, None]",Shoot a firework into the air.
7810,frostivus2018_throw_snowball,"['Unit Target', None, None]","Throw a snowball at an enemy, damaging and stunning all enemy units around it.

Note: All Frosthaven consumables have a shared cooldown."
7812,frostivus2018_summon_snowman,"['Point Target', None, None]","Summons a snowman that taunts nearby enemies.

Note: All Frosthaven consumables have a shared cooldown."
7813,frostivus2018_decorate_tree,"['Unit Target', None, None]","Decorate a tree with blinking lights that damage nearby enemies.

Note: All Frosthaven consumables have a shared cooldown."
7815,frostivus2018_festive_firework,"['Point Target', 'AOE', None, None]","Fires a global range firework that explodes over a given area, damaging enemies, blinding them, and providing vision for 10 seconds.

Note: All Frosthaven consumables have a shared cooldown."
